userid,username,item,item_type,ctime,comment,rating,product_quality,seller_service,delivery_service,has_template_tag,template_tags,tags,is_oversea,origin_region,like_count,is_repeated_purchase,exclude_scoring_due_low_logistic
427962500,mariahandreaaaa,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650461858,I LUV IT SO MUCH ğŸ˜«â¤ï¸ THANK YOUUUUUU PO!!,5,5,,,False,[],,False,ph,,False,False
181482298,ericalogdat,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649237607,,5,5,,,False,[],,False,ph,,False,False
211182030,teopedebz,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649234013,Tenchuuuuu ğŸ˜˜ğŸ’•,5,5,,,False,[],,False,ph,,False,False
529806490,johnclarence9,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648617217,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,2.0,False,False
279211420,a*****s,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1659254965,"Appearance:maganda
Colour:tama naman yung binigay ni seller
Material Quality:sobrang worth it",5,5,,,True,"['Appearance', 'Colour', 'Material Quality']","[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}]",False,ph,,False,False
155734556,crisyanmendoza,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653721517,Ang bilis ng deliver at ang ganda nagustuhan ng anak ko..thank u seller di ako nag kamali 2nd time ko umorder dito..ğŸ¥°ğŸ‘,5,5,,,False,[],"[{'tag_id': 54, 'tag_description': 'Item shipped immediately '}]",False,ph,,False,False
750601155,bryanchristianrabacallom,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650626916,I love it super duper Ganda simple and minimalist siya worth it ang bayad I will recommend your ship to all my BL friends out there to buy from you ang bilis and ang Ganda lahat thank you and godbless your shop,5,5,,,False,[],,False,ph,,False,False
298102440,i*****o,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1647759095,"Super love it, and the quality is good. Definitely, will order again in this shop",5,5,,,False,[],,False,ph,,False,False
352775028,c*****i,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654916610,Appearance:It's so nice po.Thank you!â¤,5,5,,,True,"['Appearance', 'Colour', 'Material Quality']","[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
300723037,wmtw_,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650527713,BAIWIN MAG ASAWA ğŸ” HEREâ€™S TO MORE 2GETHER / FUTURE BW BL MERCH TO COME ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤ BAIWIN MAG ASAWA ğŸ” HEREâ€™S TO MORE 2GETHER / FUTURE BW BL MERCH TO COME ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤ BAIWIN MAG ASAWA ğŸ” HEREâ€™S TO MORE 2GETHER / FUTURE BW BL MERCH TO COME ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤ğŸ–¤ğŸ¤,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,3.0,False,False
380543756,h*****e,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650636178,Super ganda natuwa ako and it made myday,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
574837745,paulvincentilumin,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649775828,Super ganda,5,5,,,False,[],,False,ph,,False,False
107775931,marcjeromebien,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649235522,Ganda nya salamat,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}]",False,ph,,False,False
188849918,j*****z,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649081121,"To get the full effect of tongue twisters you should repeat them several times, as quickly as possible, without stumbling or mispronouncing. Good luck!",5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
287846006,florie_gardose,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1660223220,,5,5,,,False,[],,False,ph,,False,False
269195471,l*****q,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1660375343,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
101663179,judileechoicantillon,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1660086420,,5,5,,,False,[],,False,ph,,False,False
67347457,kristinaranosa,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1663820972,,5,5,5.0,5.0,False,[],,False,ph,,False,False
168322958,l*****e,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1658494795,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
288266007,alisapineda,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1663082061,,5,5,,,False,[],,False,ph,,False,False
491974147,t*****z,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1660211025,,5,5,,,False,[],,False,ph,,False,False
620904161,c*****o,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1661429974,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
572065830,novahmaeranolasogabang,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1659091519,,5,5,,,False,[],,False,ph,,False,False
117294124,j*****1,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1658414270,,5,5,,,False,[],,False,ph,,False,False
51361485,trexiemaecabrera,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1659151540,,5,5,,,False,[],,False,ph,,False,False
117676991,lnrdfx,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1657426654,,5,5,,,False,[],,False,ph,,False,False
100988379,24cake26,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1662809013,,5,5,,,False,[],,False,ph,,False,False
562451257,crismaemercado,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1663139457,,5,5,,,False,[],,False,ph,,False,False
595718086,j*****4,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1658319529,,5,5,,,False,[],,False,ph,,False,False
522945653,h*****4,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1660534715,,5,5,,,False,[],,False,ph,,False,False
843596431,sofiaangelagayotin,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1664808410,,5,5,5.0,5.0,False,[],,False,ph,,False,False
195004655,roeloledanagsamosam,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1655723441,,5,5,,,False,[],,False,ph,,False,False
80911497,salieeee,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1655030903,,5,5,,,False,[],,False,ph,,False,False
39747051,mrusselb,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1655122449,,5,5,,,False,[],,False,ph,,False,False
574225591,w*****i,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1655235071,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
584551181,byah.pz,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1655363163,,5,5,,,False,[],,False,ph,,False,False
309801299,januaryevangelista,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654838131,,5,5,,,False,[],,False,ph,,False,False
405971008,jhon_andrei_valero,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654839094,,5,5,,,False,[],,False,ph,,False,False
327927330,erika_manuel30,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654855061,,5,5,,,False,[],,False,ph,,False,False
572273825,princessabad744,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654827943,,5,5,,,False,[],,False,ph,,False,False
250103237,n*****a,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654449036,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}]",False,ph,,False,False
265077334,fajardoron,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654742833,,5,5,,,False,[],,False,ph,,False,False
283122396,092815larryyyyy,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654542417,,5,5,,,False,[],,False,ph,,False,False
429063429,lleannalouisa,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654247783,,5,5,,,False,[],,False,ph,,False,False
287707325,a*****t,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1654009622,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}]",False,ph,,False,False
88678218,yukopenalesono,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653537002,,5,5,,,False,[],,False,ph,,False,False
212208475,w*****.,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653449721,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
67248684,heavencoleendrilon,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653282045,,5,5,,,False,[],,False,ph,,False,False
333946873,joshua_caceress,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653213135,,5,5,,,False,[],,False,ph,,False,False
381875743,yvonne_suga,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1653466251,,5,5,,,False,[],,False,ph,,False,False
111478485,j*****a,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1652453420,,5,5,,,False,[],,False,ph,,False,False
641382603,elloizacastillo639,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1652856702,,5,5,,,False,[],,False,ph,,False,False
582013983,seriahysabelledeleon,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1652236800,,5,5,,,False,[],,False,ph,,False,False
271250639,ellaineeeeeee_,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651721491,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
294466187,flozerfida_,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651374940,,5,5,,,False,[],,False,ph,,False,False
54818321,janarvin21,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650869919,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
205718079,stellowmellow,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651862944,,5,5,,,False,[],,False,ph,,False,False
603450809,eyracrochet,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651545508,,5,5,,,False,[],,False,ph,,False,False
162776296,rizalynagpoonaragon,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650473474,,5,5,,,False,[],,False,ph,,False,False
308003116,mahal.luna,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650471565,,5,5,,,False,[],,False,ph,,False,False
127177290,crismarktimpug,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650618689,,5,5,,,False,[],,False,ph,,False,False
290778214,ianygenel,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650576879,,5,5,,,False,[],,False,ph,,False,False
394041010,krizabelle1234,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650948535,,5,5,,,False,[],,False,ph,,False,False
165642948,jhuls.gapuz,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651157946,,5,5,,,False,[],,False,ph,,False,False
271089066,olavariophi,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650615962,,5,5,,,False,[],,False,ph,,False,False
369439240,eiroel1206,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1651215470,,5,5,,,False,[],,False,ph,,False,False
470587400,charopepito,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650540860,,5,5,,,False,[],,False,ph,,False,False
341352510,chriomitch21,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650752922,,5,5,,,False,[],,False,ph,,False,False
355807609,krissy614,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650697526,,5,5,,,False,[],"[{'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
383926727,orsuafrancis,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650512055,,5,5,,,False,[],,False,ph,,False,False
746903262,ikko2003,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650888418,,5,5,,,False,[],,False,ph,,False,False
369184759,acireeam29,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650870185,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}]",False,ph,,False,False
176463129,angelicagellada,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650425677,,5,5,,,False,[],,False,ph,,False,False
749296320,s3ejdz51yy,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650792973,,5,5,,,False,[],,False,ph,,False,False
47698285,dhanalyntambis,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650717503,,5,5,,,False,[],,False,ph,,False,False
151389950,louvelleellery,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649073161,,5,5,,,False,[],,False,ph,,False,False
262173012,tayojohnphilip24,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650529961,,5,5,,,False,[],,False,ph,,False,False
394149597,ayan.sanchez.12,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650513292,,5,5,,,False,[],,False,ph,,False,False
604204927,jobieannvalliente032,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650538981,,5,5,,,False,[],,False,ph,,False,False
412258996,mrdnnn__,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649388718,,5,5,,,False,[],,False,ph,,False,False
746301754,brigettecavite,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650412571,,5,5,,,False,[],,False,ph,,False,False
119113008,zandramaeolisea,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649764366,,5,5,,,False,[],,False,ph,,False,False
353938426,ruffamey,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649952660,,5,5,,,False,[],,False,ph,,False,False
167758203,jhanajanehofilena,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650152231,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}]",False,ph,,False,False
305477898,mardydehit0,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650393655,,5,5,,,False,[],,False,ph,,False,False
45554641,r*****n,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649592365,,5,5,,,False,[],,False,ph,,False,False
119928087,mariamariamarua,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648869986,,5,5,,,False,[],,False,ph,,False,False
299777035,a*****o,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649148148,,5,5,,,False,[],,False,ph,,False,False
629445869,nicahziataclay426,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1650089088,,5,5,,,False,[],,False,ph,,False,False
312674055,jyaorolaza09,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648948173,,5,5,,,False,[],,False,ph,,False,False
134496688,b*****2,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649342361,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
383722271,f53nnmqgh2,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649342184,,5,5,,,False,[],,False,ph,,False,False
269643702,s*****3,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649514861,,5,5,,,False,[],,False,ph,,False,False
479326661,off_gun19,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649856421,,5,5,,,False,[],,False,ph,,False,False
656750295,s*****h,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649562240,,5,5,,,False,[],,False,ph,,False,False
273966450,hope_amor,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649578063,,5,5,,,False,[],,False,ph,,False,False
365885561,jarrell12,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649296163,,5,5,,,False,[],,False,ph,,False,False
595375985,m*****e,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649397007,,5,5,,,False,[],,False,ph,,False,False
110190335,j*****r,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649230262,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}]",False,ph,,False,False
214905915,a*****i,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649505753,,5,5,,,False,[],,False,ph,,False,False
169983018,jaycee_ullegue22,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649327157,,4,4,,,False,[],,False,ph,,False,False
515653992,1uzjfy5sfd,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649419852,,4,4,,,False,[],,False,ph,,False,False
213247646,paulinepatriarca,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649413520,,5,5,,,False,[],,False,ph,,False,False
666964023,shirleylagos691,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649325682,,5,5,,,False,[],,False,ph,,False,False
203754945,m*****3,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648808022,,5,5,,,False,[],,False,ph,,False,False
293230857,krystalclairearellano,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648863151,,5,5,,,False,[],,False,ph,,False,False
540345176,y*****t,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649313185,,5,5,,,False,[],,False,ph,,False,False
564704797,lurisminfatima,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649233829,,5,5,,,False,[],,False,ph,,False,False
491980601,evwzokphb2,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1649157506,,5,5,,,False,[],,False,ph,,False,False
190017804,jona.delatorre,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648207388,,5,5,,,False,[],"[{'tag_id': 51, 'tag_description': 'Excellent quality '}, {'tag_id': 52, 'tag_description': 'Very accommodating seller '}, {'tag_id': 53, 'tag_description': 'Well-packaged '}]",False,ph,,False,False
459514277,oddesey2003,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648098856,,5,5,,,False,[],,False,ph,,False,False
656237328,yvyaile_,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1648606178,,5,5,,,False,[],,False,ph,,False,False
258777243,papierebooks,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1646471709,,5,5,,,False,[],,False,ph,,False,False
335203928,nicka_llenos,Tala by Kyla TBK 2gether The Series Inspired Collection- Soul Mate,0,1646396729,,5,5,,,False,[],"[{'tag_id': 53, 'tag_description': 'Well-packaged '}, {'tag_id': 54, 'tag_description': 'Item shipped immediately '}, {'tag_id': 55, 'tag_description': 'Will order again '}]",False,ph,,False,False
